address_sk,address_id,line1,line2,country_code,province,province_code,city,postal_code,created_at
259,1255,Calle 6867,,AR,Buenos Aires,BA,La Plata,8156,2024-11-06 23:53:24
260,1256,Calle 6376,,AR,Mendoza,MZA,San Rafael,2274,2023-12-16 15:43:17
261,1257,Calle 5186,Piso 1 Dto A,AR,Buenos Aires,BA,Mar del Plata,3416,2025-06-19 20:41:02
262,1258,Calle 6659,,AR,Santa Fe,SF,Rosario,8381,2023-11-17 07:04:37
263,1259,Calle 9477,,AR,Córdoba,CBA,Río Cuarto,4074,2025-02-16 17:18:02
264,1260,Calle 9846,Piso 7 Dto A,AR,Córdoba,CBA,Córdoba,4436,2024-02-26 22:55:26
265,1261,Calle 236,,AR,Mendoza,MZA,San Rafael,5947,2024-08-24 20:30:01
266,1262,Calle 8178,Piso 11 Dto B,AR,Buenos Aires,BA,CABA,7723,2024-11-02 09:24:24
267,1263,Calle 6978,,AR,Buenos Aires,BA,Mar del Plata,3880,2025-04-17 18:10:56
268,1264,Calle 9057,Piso 10 Dto A,AR,Buenos Aires,BA,CABA,7251,2024-07-21 18:36:41
269,1265,Calle 7168,,AR,Santa Fe,SF,Rafaela,2435,2023-10-14 06:23:36
270,1266,Calle 6739,,AR,Buenos Aires,BA,CABA,8276,2025-06-25 22:40:39
271,1267,Calle 4750,,AR,Córdoba,CBA,Córdoba,8448,2025-09-08 20:41:16
272,1268,Calle 7694,Piso 2 Dto B,AR,Buenos Aires,BA,CABA,7765,2025-01-09 20:48:45
273,1269,Calle 3669,Piso 9 Dto B,AR,Buenos Aires,BA,La Plata,5333,2024-08-25 12:34:44
274,1270,Calle 3958,,AR,Santa Fe,SF,Santa Fe,1254,2023-06-15 18:33:08
275,1271,Calle 8503,Piso 12 Dto C,AR,Buenos Aires,BA,La Plata,6490,2024-01-25 17:22:23
276,1272,Calle 3963,,AR,Mendoza,MZA,Godoy Cruz,7444,2023-07-25 03:04:43
277,1273,Calle 7031,Piso 3 Dto C,AR,Santa Fe,SF,Rafaela,3846,2025-01-21 05:21:58
278,1274,Calle 2596,,AR,Mendoza,MZA,San Rafael,3069,2025-06-27 08:03:55
279,1275,Calle 6423,,AR,Buenos Aires,BA,Mar del Plata,6282,2024-03-17 12:49:10
280,1276,Calle 7167,,AR,Buenos Aires,BA,CABA,1455,2025-08-27 13:34:45
281,1277,Calle 9369,,AR,Mendoza,MZA,Mendoza,8433,2024-11-12 07:43:54
282,1278,Calle 3634,,AR,Buenos Aires,BA,Mar del Plata,7194,2024-06-13 15:23:16
283,1279,Calle 1360,,AR,Córdoba,CBA,Villa Carlos Paz,2694,2023-10-25 07:49:36
284,1280,Calle 2011,Piso 2 Dto A,AR,Buenos Aires,BA,Mar del Plata,5292,2024-02-10 14:17:19
285,1281,Calle 5922,,AR,Buenos Aires,BA,La Plata,9045,2023-06-09 02:36:54
286,1282,Calle 1251,Piso 4 Dto C,AR,Buenos Aires,BA,La Plata,7148,2024-09-04 03:17:37
287,1283,Calle 2640,,AR,Córdoba,CBA,Villa Carlos Paz,3927,2023-06-23 20:33:31
288,1284,Calle 5682,,AR,Buenos Aires,BA,La Plata,3595,2025-07-24 12:11:45
289,1285,Calle 3160,,AR,Córdoba,CBA,Córdoba,9486,2025-07-08 23:13:33
290,1286,Calle 5979,,AR,Santa Fe,SF,Rosario,6366,2023-12-07 06:04:42
291,1287,Calle 2074,Piso 5 Dto B,AR,Buenos Aires,BA,Mar del Plata,4264,2023-09-25 20:53:03
292,1288,Calle 4823,Piso 8 Dto C,AR,Buenos Aires,BA,Mar del Plata,8144,2025-07-10 09:13:16
293,1289,Calle 4098,Piso 3 Dto A,AR,Mendoza,MZA,Mendoza,7436,2023-10-12 20:11:19
294,1290,Calle 5106,Piso 3 Dto A,AR,Córdoba,CBA,Río Cuarto,8101,2025-03-29 01:57:57
295,1291,Calle 4452,,AR,Buenos Aires,BA,Mar del Plata,7275,2025-03-02 21:56:52
296,1292,Calle 6127,Piso 11 Dto A,AR,Buenos Aires,BA,La Plata,3740,2023-06-27 10:39:51
297,1293,Calle 9616,Piso 7 Dto B,AR,Mendoza,MZA,Godoy Cruz,7525,2023-06-21 12:14:32
298,1294,Calle 7036,,AR,Buenos Aires,BA,La Plata,2190,2024-04-04 06:38:49
299,1295,Calle 2377,,AR,Córdoba,CBA,Villa Carlos Paz,6219,2023-05-22 22:25:10
300,1296,Calle 7625,,AR,Córdoba,CBA,Córdoba,2085,2024-12-24 23:52:12
301,1297,Calle 8639,Piso 4 Dto A,AR,Buenos Aires,BA,CABA,2225,2025-02-19 03:59:05
302,1298,Calle 5207,,AR,Córdoba,CBA,Villa Carlos Paz,1813,2025-06-11 07:12:14
303,1299,Calle 6902,Piso 2 Dto A,AR,Buenos Aires,BA,La Plata,3803,2024-09-24 18:46:27
304,1300,Calle 9444,,AR,Córdoba,CBA,Córdoba,1076,2025-04-22 08:06:08
305,1301,Calle 607,,AR,Buenos Aires,BA,La Plata,6527,2023-05-31 06:40:30
306,1302,Calle 6801,Piso 12 Dto B,AR,Buenos Aires,BA,CABA,6196,2024-10-24 05:16:14
307,1303,Calle 5132,,AR,Buenos Aires,BA,Mar del Plata,7444,2024-08-11 14:47:30
308,1304,Calle 8083,Piso 11 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,2683,2023-06-20 11:56:33
309,1305,Calle 2274,Piso 2 Dto B,AR,Buenos Aires,BA,CABA,4708,2024-01-25 09:11:50
310,1306,Calle 6044,,AR,Buenos Aires,BA,Mar del Plata,5254,2023-07-11 21:59:47
311,1307,Calle 1230,Piso 5 Dto B,AR,Buenos Aires,BA,La Plata,5422,2024-01-25 14:41:03
312,1308,Calle 7549,Piso 2 Dto A,AR,Mendoza,MZA,San Rafael,3424,2025-02-06 00:42:50
313,1309,Calle 2005,,AR,Córdoba,CBA,Río Cuarto,8830,2025-06-05 08:23:43
314,1310,Calle 7909,Piso 4 Dto A,AR,Mendoza,MZA,Godoy Cruz,5853,2023-09-11 14:47:39
315,1311,Calle 3374,,AR,Buenos Aires,BA,CABA,9103,2023-08-07 14:54:50
316,1312,Calle 3542,,AR,Buenos Aires,BA,Mar del Plata,8989,2023-10-15 09:20:12
317,1313,Calle 8645,Piso 9 Dto B,AR,Buenos Aires,BA,Mar del Plata,8438,2023-12-31 05:29:45
318,1314,Calle 2131,Piso 4 Dto B,AR,Santa Fe,SF,Rosario,8412,2025-07-11 15:19:37
319,1315,Calle 3080,Piso 2 Dto B,AR,Buenos Aires,BA,La Plata,3690,2024-08-25 03:15:42
320,1316,Calle 1673,,AR,Mendoza,MZA,San Rafael,2805,2024-05-13 16:49:07
321,1317,Calle 3065,Piso 5 Dto A,AR,Buenos Aires,BA,La Plata,9698,2025-04-08 03:40:35
322,1318,Calle 9017,Piso 2 Dto B,AR,Buenos Aires,BA,CABA,4474,2023-12-25 23:31:20
323,1319,Calle 8322,Piso 6 Dto A,AR,Buenos Aires,BA,La Plata,5466,2024-11-30 10:25:22
324,1320,Calle 6268,,AR,Buenos Aires,BA,Mar del Plata,5816,2024-02-24 07:11:39
325,1321,Calle 4521,Piso 9 Dto C,AR,Buenos Aires,BA,Mar del Plata,9497,2025-03-09 12:29:15
326,1322,Calle 4079,,AR,Buenos Aires,BA,CABA,1870,2023-06-30 10:32:36
327,1323,Calle 1079,Piso 9 Dto A,AR,Córdoba,CBA,Córdoba,4710,2025-01-23 11:04:03
328,1324,Calle 3603,Piso 12 Dto C,AR,Buenos Aires,BA,CABA,9112,2024-03-20 13:15:08
329,1325,Calle 5696,Piso 11 Dto B,AR,Buenos Aires,BA,CABA,1050,2023-09-29 09:37:03
330,1326,Calle 7812,,AR,Buenos Aires,BA,Mar del Plata,3789,2024-09-06 12:14:43
331,1327,Calle 3070,,AR,Córdoba,CBA,Córdoba,1208,2025-05-12 06:23:46
332,1328,Calle 2909,,AR,Buenos Aires,BA,CABA,1159,2024-11-03 00:51:59
333,1329,Calle 17,Piso 8 Dto A,AR,Mendoza,MZA,San Rafael,2792,2023-07-15 04:18:09
334,1330,Calle 4763,,AR,Santa Fe,SF,Rafaela,3401,2023-09-28 21:13:20
335,1331,Calle 5500,Piso 8 Dto B,AR,Buenos Aires,BA,Mar del Plata,9940,2024-06-08 18:18:44
336,1332,Calle 5969,Piso 8 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,5933,2024-10-05 10:41:12
337,1333,Calle 9761,Piso 8 Dto A,AR,Santa Fe,SF,Rafaela,9508,2023-06-07 04:46:08
338,1334,Calle 3609,Piso 11 Dto A,AR,Buenos Aires,BA,La Plata,9156,2023-06-23 00:12:35
339,1335,Calle 7057,,AR,Buenos Aires,BA,Mar del Plata,4175,2024-12-12 20:35:39
340,1336,Calle 8928,,AR,Córdoba,CBA,Villa Carlos Paz,5346,2024-10-28 21:53:10
341,1337,Calle 9653,Piso 7 Dto B,AR,Santa Fe,SF,Santa Fe,4122,2023-07-08 20:19:05
342,1338,Calle 5625,Piso 10 Dto A,AR,Córdoba,CBA,Río Cuarto,8455,2024-10-26 01:00:58
343,1339,Calle 8175,Piso 11 Dto A,AR,Buenos Aires,BA,CABA,3461,2025-07-26 17:47:38
344,1340,Calle 9145,Piso 11 Dto A,AR,Mendoza,MZA,San Rafael,8976,2024-07-26 19:06:36
345,1341,Calle 256,,AR,Buenos Aires,BA,La Plata,5636,2023-11-13 18:01:08
346,1342,Calle 84,,AR,Buenos Aires,BA,La Plata,1817,2024-05-30 14:07:08
347,1343,Calle 8225,,AR,Buenos Aires,BA,La Plata,2409,2024-06-29 11:16:04
348,1344,Calle 3224,,AR,Buenos Aires,BA,Mar del Plata,5764,2024-04-09 23:36:32
349,1345,Calle 4076,Piso 11 Dto C,AR,Buenos Aires,BA,La Plata,7923,2025-01-15 00:02:00
350,1346,Calle 4281,Piso 5 Dto C,AR,Mendoza,MZA,Mendoza,3839,2025-09-27 23:59:58
351,1347,Calle 9473,,AR,Buenos Aires,BA,La Plata,5096,2023-12-02 18:55:04
352,1348,Calle 4933,Piso 5 Dto A,AR,Buenos Aires,BA,CABA,8555,2025-08-30 22:02:33
353,1349,Calle 1574,Piso 3 Dto C,AR,Buenos Aires,BA,La Plata,6132,2025-06-26 15:35:27
354,1350,Calle 5859,Piso 8 Dto B,AR,Mendoza,MZA,San Rafael,8643,2025-02-17 05:35:14
355,1351,Calle 454,Piso 9 Dto A,AR,Mendoza,MZA,Godoy Cruz,2448,2023-12-10 09:24:38
356,1352,Calle 3976,Piso 10 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,3085,2025-08-26 22:33:24
357,1353,Calle 878,Piso 7 Dto A,AR,Santa Fe,SF,Santa Fe,1097,2025-04-23 22:43:33
358,1354,Calle 7541,,AR,Santa Fe,SF,Rafaela,5426,2023-10-19 07:04:22
359,1355,Calle 4761,Piso 10 Dto B,AR,Buenos Aires,BA,CABA,1997,2023-11-10 15:42:40
360,1356,Calle 8370,,AR,Córdoba,CBA,Río Cuarto,4359,2025-07-15 23:43:05
361,1357,Calle 8116,,AR,Buenos Aires,BA,Mar del Plata,5929,2024-08-30 22:51:00
362,1358,Calle 7946,,AR,Córdoba,CBA,Córdoba,2879,2023-08-18 07:14:15
363,1359,Calle 1984,,AR,Buenos Aires,BA,Mar del Plata,4347,2023-10-13 22:44:59
364,1360,Calle 7272,,AR,Buenos Aires,BA,Mar del Plata,5913,2025-01-23 10:59:26
365,1361,Calle 3850,Piso 9 Dto B,AR,Buenos Aires,BA,CABA,3018,2025-03-07 15:18:51
366,1362,Calle 3028,,AR,Buenos Aires,BA,CABA,3797,2025-07-08 14:39:40
367,1363,Calle 3283,Piso 8 Dto B,AR,Córdoba,CBA,Río Cuarto,5742,2023-10-08 09:00:14
368,1364,Calle 6019,Piso 11 Dto B,AR,Mendoza,MZA,Godoy Cruz,7321,2023-10-19 17:46:12
369,1365,Calle 2428,Piso 1 Dto B,AR,Buenos Aires,BA,La Plata,2968,2025-09-28 11:14:21
370,1366,Calle 4961,Piso 1 Dto C,AR,Buenos Aires,BA,Mar del Plata,1698,2024-11-07 01:10:34
371,1367,Calle 7510,,AR,Mendoza,MZA,Godoy Cruz,6861,2025-06-21 17:09:05
372,1368,Calle 3454,Piso 6 Dto C,AR,Santa Fe,SF,Rafaela,9405,2023-08-11 12:04:39
373,1369,Calle 5765,Piso 11 Dto C,AR,Buenos Aires,BA,CABA,8528,2023-12-09 13:02:36
374,1370,Calle 4964,Piso 7 Dto A,AR,Buenos Aires,BA,Mar del Plata,7168,2025-05-07 20:12:03
375,1371,Calle 9438,Piso 12 Dto C,AR,Córdoba,CBA,Córdoba,3120,2024-09-20 10:27:06
376,1372,Calle 5704,Piso 10 Dto C,AR,Córdoba,CBA,Río Cuarto,2107,2023-07-14 19:04:46
377,1373,Calle 2608,,AR,Buenos Aires,BA,Mar del Plata,9182,2025-05-15 01:57:51
378,1374,Calle 3877,Piso 2 Dto A,AR,Buenos Aires,BA,CABA,7882,2023-08-13 23:53:02
379,1375,Calle 1876,,AR,Buenos Aires,BA,La Plata,8234,2024-12-07 11:44:23
380,1376,Calle 2852,Piso 6 Dto A,AR,Córdoba,CBA,Córdoba,7187,2023-11-28 22:40:34
381,1377,Calle 9118,Piso 4 Dto A,AR,Mendoza,MZA,San Rafael,9046,2025-03-15 15:44:09
382,1378,Calle 3297,Piso 12 Dto A,AR,Córdoba,CBA,Córdoba,9659,2024-02-28 17:18:27
383,1379,Calle 1577,,AR,Buenos Aires,BA,CABA,1085,2024-11-14 13:24:20
384,1380,Calle 8956,,AR,Santa Fe,SF,Rafaela,9653,2025-06-14 18:45:44
385,1381,Calle 9345,Piso 8 Dto C,AR,Buenos Aires,BA,CABA,6840,2025-09-19 21:44:43
386,1382,Calle 7191,Piso 7 Dto C,AR,Santa Fe,SF,Rosario,2161,2023-09-04 09:24:44
387,1383,Calle 4887,Piso 2 Dto A,AR,Buenos Aires,BA,Mar del Plata,4777,2023-07-24 23:16:35
388,1384,Calle 370,Piso 4 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,7396,2024-11-11 23:40:22
389,1385,Calle 4720,,AR,Buenos Aires,BA,CABA,9482,2025-06-20 19:06:13
390,1386,Calle 929,,AR,Buenos Aires,BA,Mar del Plata,8716,2024-06-17 15:19:45
391,1387,Calle 5539,,AR,Córdoba,CBA,Córdoba,6481,2023-08-06 06:17:35
392,1388,Calle 5401,,AR,Buenos Aires,BA,Mar del Plata,9086,2023-08-27 06:21:09
393,1389,Calle 9995,Piso 12 Dto A,AR,Santa Fe,SF,Rafaela,2159,2025-02-10 14:33:30
394,1390,Calle 1321,,AR,Córdoba,CBA,Río Cuarto,5432,2023-07-09 20:12:59
395,1391,Calle 8317,Piso 4 Dto C,AR,Buenos Aires,BA,La Plata,8069,2025-05-16 21:56:32
396,1392,Calle 352,,AR,Buenos Aires,BA,CABA,9752,2024-12-15 08:37:27
397,1393,Calle 297,,AR,Córdoba,CBA,Río Cuarto,7342,2024-12-12 00:04:19
398,1394,Calle 6994,,AR,Córdoba,CBA,Villa Carlos Paz,8175,2023-11-05 07:04:52
399,1395,Calle 5764,Piso 4 Dto B,AR,Santa Fe,SF,Santa Fe,1949,2024-05-09 23:37:44
400,1396,Calle 165,,AR,Buenos Aires,BA,Mar del Plata,1244,2024-05-28 05:46:56
401,1397,Calle 929,,AR,Santa Fe,SF,Rosario,5630,2023-07-12 21:58:42
402,1398,Calle 4002,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,8843,2023-11-12 02:31:16
403,1399,Calle 4100,Piso 9 Dto A,AR,Córdoba,CBA,Córdoba,6848,2024-04-12 04:54:19
404,1400,Calle 6012,,AR,Buenos Aires,BA,La Plata,9631,2024-06-24 14:26:13
405,1401,Calle 8249,Piso 2 Dto A,AR,Buenos Aires,BA,Mar del Plata,7731,2025-05-30 07:08:12
406,1402,Calle 2247,Piso 9 Dto A,AR,Buenos Aires,BA,CABA,4453,2023-11-12 16:22:44
407,1403,Calle 588,Piso 4 Dto C,AR,Buenos Aires,BA,CABA,8434,2023-10-30 11:07:30
408,1404,Calle 4429,Piso 5 Dto C,AR,Buenos Aires,BA,CABA,5921,2023-09-14 06:08:18
409,1405,Calle 6291,Piso 8 Dto A,AR,Buenos Aires,BA,Mar del Plata,7302,2025-03-25 18:15:20
410,1406,Calle 6215,Piso 3 Dto C,AR,Buenos Aires,BA,CABA,9724,2023-07-26 04:22:51
411,1407,Calle 8873,Piso 6 Dto A,AR,Córdoba,CBA,Córdoba,5301,2024-04-06 09:21:03
412,1408,Calle 7112,,AR,Santa Fe,SF,Santa Fe,2789,2025-09-11 12:18:05
413,1409,Calle 4710,Piso 9 Dto B,AR,Buenos Aires,BA,Mar del Plata,9501,2024-06-13 01:15:26
414,1410,Calle 7657,,AR,Buenos Aires,BA,La Plata,1248,2024-07-15 01:15:33
415,1411,Calle 1402,Piso 4 Dto C,AR,Santa Fe,SF,Santa Fe,6530,2025-01-07 23:47:57
416,1412,Calle 5927,Piso 5 Dto C,AR,Buenos Aires,BA,La Plata,1202,2023-11-15 02:28:44
417,1413,Calle 5260,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,8581,2023-06-01 19:44:55
418,1414,Calle 607,,AR,Buenos Aires,BA,La Plata,7694,2023-08-05 00:12:03
419,1415,Calle 4530,Piso 10 Dto C,AR,Córdoba,CBA,Córdoba,2049,2025-03-20 04:46:31
420,1416,Calle 4253,,AR,Buenos Aires,BA,La Plata,3858,2023-12-20 04:53:43
421,1417,Calle 813,,AR,Santa Fe,SF,Rafaela,4018,2025-07-01 03:51:37
422,1418,Calle 5200,,AR,Santa Fe,SF,Rafaela,1996,2024-06-11 10:15:39
423,1419,Calle 5790,,AR,Mendoza,MZA,Mendoza,4845,2024-10-30 06:51:59
424,1420,Calle 7272,,AR,Buenos Aires,BA,Mar del Plata,4882,2024-03-17 23:14:02
425,1421,Calle 6816,Piso 2 Dto C,AR,Buenos Aires,BA,La Plata,5638,2023-12-14 06:23:23
426,1422,Calle 5903,Piso 6 Dto B,AR,Buenos Aires,BA,Mar del Plata,8711,2024-08-04 19:27:52
427,1423,Calle 6035,,AR,Córdoba,CBA,Córdoba,1418,2023-10-18 00:37:11
428,1424,Calle 8369,Piso 12 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,4520,2024-12-14 12:10:02
429,1425,Calle 2459,,AR,Santa Fe,SF,Rosario,2266,2024-04-18 20:59:12
430,1426,Calle 8983,,AR,Córdoba,CBA,Río Cuarto,9646,2023-07-24 21:30:19
431,1427,Calle 8593,Piso 9 Dto B,AR,Córdoba,CBA,Río Cuarto,5410,2024-03-03 23:00:23
432,1428,Calle 3999,Piso 6 Dto A,AR,Santa Fe,SF,Santa Fe,4782,2025-04-13 02:14:42
433,1429,Calle 3950,Piso 8 Dto C,AR,Buenos Aires,BA,CABA,6929,2023-09-06 19:03:40
434,1430,Calle 1253,Piso 6 Dto C,AR,Buenos Aires,BA,Mar del Plata,4774,2025-04-02 10:44:27
435,1431,Calle 9329,,AR,Santa Fe,SF,Rosario,7678,2023-12-06 14:14:17
436,1432,Calle 5597,,AR,Córdoba,CBA,Villa Carlos Paz,7692,2025-02-18 00:51:35
437,1433,Calle 9438,,AR,Buenos Aires,BA,CABA,3947,2025-04-10 08:55:29
438,1434,Calle 6859,Piso 5 Dto C,AR,Buenos Aires,BA,CABA,2654,2023-11-18 08:27:25
439,1435,Calle 393,,AR,Santa Fe,SF,Santa Fe,3168,2025-07-13 20:45:17
440,1436,Calle 6920,Piso 6 Dto A,AR,Santa Fe,SF,Santa Fe,4955,2024-08-03 18:26:33
441,1437,Calle 9691,,AR,Buenos Aires,BA,La Plata,1741,2023-08-28 13:41:38
442,1438,Calle 7355,Piso 7 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,8138,2024-07-28 09:33:19
443,1439,Calle 2206,,AR,Santa Fe,SF,Rafaela,3494,2023-05-18 02:11:56
444,1440,Calle 7431,Piso 7 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,3895,2025-07-04 04:29:14
445,1441,Calle 1588,Piso 4 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,6588,2023-07-20 00:18:18
446,1442,Calle 9500,Piso 9 Dto B,AR,Córdoba,CBA,Río Cuarto,6288,2024-12-22 15:05:00
447,1443,Calle 2347,,AR,Buenos Aires,BA,CABA,8053,2025-07-20 10:45:16
448,1444,Calle 5151,Piso 2 Dto B,AR,Buenos Aires,BA,Mar del Plata,3713,2023-11-06 03:54:16
449,1445,Calle 7192,Piso 4 Dto A,AR,Buenos Aires,BA,La Plata,5250,2023-10-17 20:25:11
450,1446,Calle 4566,,AR,Mendoza,MZA,San Rafael,9334,2024-01-23 07:16:28
451,1447,Calle 8845,,AR,Buenos Aires,BA,CABA,9001,2023-06-15 01:02:51
452,1448,Calle 9358,Piso 7 Dto C,AR,Buenos Aires,BA,La Plata,9534,2023-11-18 00:16:58
453,1449,Calle 1796,,AR,Santa Fe,SF,Santa Fe,8281,2025-03-07 12:02:33
454,1450,Calle 2242,,AR,Buenos Aires,BA,CABA,6795,2023-09-05 19:50:03
455,1451,Calle 1219,Piso 6 Dto A,AR,Córdoba,CBA,Córdoba,5523,2025-04-09 10:21:55
456,1452,Calle 1214,Piso 12 Dto C,AR,Córdoba,CBA,Río Cuarto,1628,2025-03-09 05:29:20
457,1453,Calle 8541,,AR,Buenos Aires,BA,Mar del Plata,1130,2024-05-22 00:19:42
458,1454,Calle 3608,Piso 11 Dto A,AR,Buenos Aires,BA,La Plata,8702,2023-12-27 05:50:07
459,1455,Calle 8139,,AR,Buenos Aires,BA,CABA,2453,2025-07-16 01:17:28
460,1456,Calle 3510,,AR,Santa Fe,SF,Rafaela,9039,2025-09-18 09:56:54
461,1457,Calle 2919,Piso 1 Dto B,AR,Córdoba,CBA,Río Cuarto,7230,2024-05-04 14:50:19
462,1458,Calle 8692,Piso 11 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,4799,2024-08-01 18:52:14
463,1459,Calle 6426,Piso 10 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,5840,2023-10-02 23:01:11
464,1460,Calle 6875,,AR,Buenos Aires,BA,La Plata,7960,2023-11-01 22:03:07
465,1461,Calle 1861,Piso 6 Dto C,AR,Buenos Aires,BA,La Plata,3098,2025-05-26 11:05:13
466,1462,Calle 9848,,AR,Santa Fe,SF,Santa Fe,1474,2024-07-30 22:39:55
467,1463,Calle 6702,Piso 1 Dto C,AR,Buenos Aires,BA,CABA,5286,2024-09-10 09:40:14
468,1464,Calle 6967,,AR,Buenos Aires,BA,La Plata,5396,2025-05-29 04:57:10
469,1465,Calle 748,Piso 5 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,4625,2024-01-19 16:52:48
470,1466,Calle 1808,Piso 10 Dto C,AR,Buenos Aires,BA,Mar del Plata,3117,2025-08-21 11:59:02
471,1467,Calle 346,Piso 7 Dto A,AR,Buenos Aires,BA,Mar del Plata,6778,2025-09-10 21:23:22
472,1468,Calle 8498,,AR,Buenos Aires,BA,CABA,3572,2025-08-15 04:17:57
473,1469,Calle 3758,Piso 5 Dto A,AR,Buenos Aires,BA,Mar del Plata,6431,2025-02-06 04:29:35
474,1470,Calle 4075,,AR,Buenos Aires,BA,Mar del Plata,9627,2023-10-12 06:14:59
475,1471,Calle 693,Piso 3 Dto B,AR,Buenos Aires,BA,La Plata,1397,2024-04-27 07:13:00
476,1472,Calle 4052,,AR,Córdoba,CBA,Río Cuarto,7190,2025-01-17 13:04:40
477,1473,Calle 4424,,AR,Buenos Aires,BA,Mar del Plata,9265,2025-02-09 06:29:23
478,1474,Calle 8876,,AR,Buenos Aires,BA,Mar del Plata,7408,2024-03-02 19:26:07
479,1475,Calle 5304,,AR,Santa Fe,SF,Santa Fe,5950,2024-07-04 17:18:53
480,1476,Calle 4330,Piso 11 Dto C,AR,Buenos Aires,BA,CABA,7169,2024-07-31 10:09:50
481,1477,Calle 6658,Piso 9 Dto B,AR,Buenos Aires,BA,CABA,5659,2025-08-11 07:16:56
482,1478,Calle 283,Piso 8 Dto C,AR,Buenos Aires,BA,La Plata,7106,2025-09-01 02:01:55
483,1479,Calle 3672,Piso 10 Dto A,AR,Córdoba,CBA,Villa Carlos Paz,4802,2025-03-30 12:32:51
484,1480,Calle 1786,Piso 11 Dto B,AR,Buenos Aires,BA,Mar del Plata,3355,2023-09-12 22:07:18
485,1481,Calle 3403,,AR,Buenos Aires,BA,CABA,2374,2023-12-11 13:11:07
486,1482,Calle 8576,,AR,Buenos Aires,BA,La Plata,1965,2025-06-10 11:56:48
487,1483,Calle 5536,Piso 3 Dto A,AR,Buenos Aires,BA,La Plata,7660,2023-05-14 15:43:50
488,1484,Calle 9215,Piso 8 Dto C,AR,Buenos Aires,BA,CABA,6128,2024-05-06 04:59:58
489,1485,Calle 7914,,AR,Buenos Aires,BA,Mar del Plata,2721,2025-02-25 07:19:18
490,1486,Calle 2086,,AR,Córdoba,CBA,Villa Carlos Paz,3722,2024-03-07 14:23:52
491,1487,Calle 640,,AR,Buenos Aires,BA,CABA,9594,2025-05-31 19:53:08
492,1488,Calle 6851,Piso 7 Dto A,AR,Buenos Aires,BA,Mar del Plata,2926,2025-03-12 11:50:55
493,1489,Calle 4442,Piso 9 Dto B,AR,Mendoza,MZA,San Rafael,3718,2023-12-11 20:09:30
494,1490,Calle 3350,Piso 10 Dto C,AR,Buenos Aires,BA,Mar del Plata,9509,2024-05-30 06:52:56
495,1491,Calle 5410,,AR,Buenos Aires,BA,CABA,3690,2025-07-28 14:14:44
496,1492,Calle 161,,AR,Córdoba,CBA,Villa Carlos Paz,3463,2025-05-05 21:16:00
497,1493,Calle 5110,,AR,Buenos Aires,BA,CABA,2537,2025-08-18 08:04:59
498,1494,Calle 1002,,AR,Buenos Aires,BA,CABA,2093,2024-10-31 09:49:37
499,1495,Calle 5652,,AR,Córdoba,CBA,Córdoba,5498,2024-07-20 11:16:50
500,1496,Calle 9576,Piso 12 Dto B,AR,Santa Fe,SF,Santa Fe,7607,2024-06-04 17:44:43
501,1497,Calle 3320,,AR,Córdoba,CBA,Río Cuarto,2687,2024-04-06 05:31:22
502,1498,Calle 9236,Piso 2 Dto A,AR,Buenos Aires,BA,La Plata,6409,2024-07-09 16:09:47
503,1499,Calle 7757,,AR,Mendoza,MZA,San Rafael,4798,2024-04-06 05:35:49
504,1500,Calle 2401,Piso 3 Dto A,AR,Buenos Aires,BA,Mar del Plata,1004,2024-09-19 06:54:35
505,1501,Calle 2245,Piso 9 Dto B,AR,Buenos Aires,BA,CABA,8728,2024-09-25 02:46:31
506,1502,Calle 3945,Piso 9 Dto B,AR,Buenos Aires,BA,CABA,7316,2025-05-12 01:49:19
507,1503,Calle 5194,,AR,Buenos Aires,BA,Mar del Plata,3721,2024-07-10 10:46:37
508,1504,Calle 9184,Piso 8 Dto B,AR,Córdoba,CBA,Villa Carlos Paz,2970,2025-09-18 16:12:32
509,1505,Calle 5705,Piso 3 Dto A,AR,Santa Fe,SF,Rafaela,8636,2024-10-24 11:30:00
510,1506,Calle 9172,Piso 4 Dto B,AR,Córdoba,CBA,Córdoba,3932,2023-05-22 13:53:48
511,1507,Calle 8619,Piso 4 Dto A,AR,Buenos Aires,BA,La Plata,6381,2023-09-29 04:37:06
512,1508,Calle 8238,Piso 1 Dto C,AR,Mendoza,MZA,Godoy Cruz,1549,2024-07-06 02:55:54
513,1509,Calle 720,Piso 12 Dto C,AR,Córdoba,CBA,Villa Carlos Paz,5492,2023-08-02 21:34:37
514,1510,Calle 7714,Piso 10 Dto C,AR,Mendoza,MZA,Mendoza,9033,2024-01-30 22:39:04
