session_sk,session_id,customer_sk,started_at_sk,ended_at_sk,source_sk,device_sk
618,11000000617,,662543,662595.0,2,1
619,11000000618,22.0,572884,572890.0,2,1
620,11000000619,,541667,541687.0,1,1
621,11000000620,630.0,778163,778216.0,2,3
622,11000000621,10.0,666154,666213.0,2,2
623,11000000622,91.0,540790,540822.0,1,1
624,11000000623,1137.0,710486,710523.0,2,2
625,11000000624,1276.0,753955,753990.0,1,2
626,11000000625,,410354,,2,2
627,11000000626,282.0,774319,774328.0,2,1
628,11000000627,1323.0,997739,997798.0,1,2
629,11000000628,1345.0,573096,,1,2
630,11000000629,540.0,627890,627898.0,4,2
631,11000000630,139.0,686611,686657.0,2,1
632,11000000631,,739279,,3,1
633,11000000632,210.0,812860,812904.0,2,2
634,11000000633,748.0,939200,939217.0,1,2
635,11000000634,,840773,840775.0,5,1
636,11000000635,1375.0,627304,627352.0,2,2
637,11000000636,,1141788,1141840.0,2,2
638,11000000637,,495307,495308.0,1,1
639,11000000638,677.0,404854,404877.0,3,2
640,11000000639,,519463,519499.0,3,1
641,11000000640,1143.0,1092291,1092338.0,3,2
642,11000000641,1302.0,947512,947572.0,4,1
643,11000000642,715.0,1214501,1214510.0,4,1
644,11000000643,762.0,703408,703417.0,2,1
645,11000000644,,980543,980561.0,2,2
646,11000000645,566.0,442905,442911.0,1,1
647,11000000646,,1096204,1096257.0,3,2
648,11000000647,1381.0,557317,557347.0,4,2
649,11000000648,488.0,588755,588783.0,2,1
650,11000000649,,840140,840172.0,1,2
651,11000000650,681.0,959532,959578.0,1,2
652,11000000651,989.0,854739,854796.0,2,1
653,11000000652,1073.0,1101676,1101682.0,4,2
654,11000000653,521.0,614589,614594.0,1,1
655,11000000654,1124.0,637443,637488.0,2,2
656,11000000655,1335.0,904448,904498.0,2,2
657,11000000656,127.0,751444,751449.0,4,2
658,11000000657,692.0,1244378,1244408.0,1,2
659,11000000658,1325.0,1112950,1112964.0,3,2
660,11000000659,613.0,447314,447369.0,2,2
661,11000000660,1059.0,782085,782099.0,2,1
662,11000000661,,1029012,1029048.0,2,2
663,11000000662,,626062,626107.0,3,1
664,11000000663,507.0,791467,791470.0,3,3
665,11000000664,1116.0,416868,416928.0,1,2
666,11000000665,,1212740,1212793.0,2,2
667,11000000666,354.0,469062,469106.0,3,2
668,11000000667,1314.0,857393,857414.0,3,1
669,11000000668,793.0,557163,557185.0,2,1
670,11000000669,1418.0,1223081,1223101.0,1,1
671,11000000670,,723653,723669.0,2,1
672,11000000671,1322.0,516595,516628.0,2,2
673,11000000672,866.0,517028,517067.0,1,1
674,11000000673,386.0,446145,446162.0,2,3
675,11000000674,,580571,580611.0,2,1
676,11000000675,400.0,559735,559767.0,2,2
677,11000000676,,883487,883500.0,1,2
678,11000000677,,552361,552393.0,1,2
679,11000000678,1130.0,983952,983988.0,5,2
680,11000000679,,550234,550249.0,1,1
681,11000000680,,761556,761581.0,1,2
682,11000000681,,697304,697318.0,2,2
683,11000000682,1223.0,1177242,,4,1
684,11000000683,862.0,871189,871200.0,1,2
685,11000000684,106.0,1084095,1084115.0,2,2
686,11000000685,930.0,670326,670385.0,4,1
687,11000000686,242.0,520577,520608.0,3,2
688,11000000687,,861082,861129.0,5,2
689,11000000688,1325.0,1170003,1170015.0,4,2
690,11000000689,56.0,626453,626475.0,1,3
691,11000000690,,965623,,2,2
692,11000000691,,1111886,1111901.0,1,2
693,11000000692,28.0,1205494,1205515.0,2,2
694,11000000693,,998306,998312.0,3,3
695,11000000694,912.0,433469,433497.0,2,1
696,11000000695,1042.0,1189945,1189982.0,1,2
697,11000000696,,930743,930781.0,3,2
698,11000000697,1082.0,974263,974271.0,2,1
699,11000000698,454.0,985943,985956.0,2,1
700,11000000699,944.0,1224422,1224480.0,3,1
701,11000000700,1182.0,472806,472846.0,2,2
702,11000000701,1476.0,832416,832453.0,2,1
703,11000000702,237.0,1198134,1198173.0,3,1
704,11000000703,,608352,,5,1
705,11000000704,851.0,1265995,1266029.0,3,2
706,11000000705,,1082310,1082315.0,4,1
707,11000000706,685.0,534197,534220.0,2,2
708,11000000707,287.0,389773,389817.0,4,1
709,11000000708,,515170,515207.0,1,2
710,11000000709,1217.0,937972,938025.0,1,2
711,11000000710,,1114954,1114967.0,1,2
712,11000000711,,596753,596801.0,1,2
713,11000000712,30.0,660755,660783.0,4,2
714,11000000713,,355511,355547.0,1,2
715,11000000714,345.0,705313,705348.0,2,2
716,11000000715,,612487,612527.0,2,3
717,11000000716,,810032,810047.0,2,1
718,11000000717,1150.0,870262,870292.0,1,2
719,11000000718,361.0,513766,513817.0,2,1
720,11000000719,,821181,821231.0,4,1
721,11000000720,,743994,743998.0,2,1
722,11000000721,1273.0,822400,822407.0,3,2
723,11000000722,156.0,950185,950205.0,2,1
724,11000000723,272.0,681710,681757.0,5,2
725,11000000724,,713047,713056.0,1,2
726,11000000725,583.0,837696,,3,2
727,11000000726,808.0,727286,727293.0,1,2
728,11000000727,1484.0,386516,386538.0,3,1
729,11000000728,,495419,495457.0,4,2
730,11000000729,73.0,1001217,1001264.0,4,2
731,11000000730,1222.0,1217721,,2,2
732,11000000731,443.0,367307,367334.0,2,1
733,11000000732,,383660,383706.0,4,1
734,11000000733,419.0,1019847,1019882.0,2,2
735,11000000734,1386.0,403993,404028.0,1,2
736,11000000735,,933067,933093.0,2,2
737,11000000736,749.0,672326,672344.0,2,2
738,11000000737,,538838,538875.0,1,1
739,11000000738,1279.0,421679,421737.0,3,1
740,11000000739,,837392,837423.0,1,2
741,11000000740,1259.0,1097967,1098007.0,4,2
742,11000000741,1337.0,726442,726498.0,2,2
743,11000000742,153.0,863123,863133.0,2,1
744,11000000743,,1173825,1173838.0,1,2
745,11000000744,1345.0,730978,730994.0,1,1
746,11000000745,,370459,370485.0,1,1
747,11000000746,979.0,902334,902388.0,2,2
748,11000000747,118.0,618593,618641.0,2,1
749,11000000748,117.0,804493,804515.0,2,1
750,11000000749,1244.0,1096662,1096715.0,2,2
751,11000000750,,466267,466302.0,4,2
752,11000000751,453.0,716471,716504.0,1,2
753,11000000752,965.0,645205,645240.0,3,2
754,11000000753,1466.0,507595,507630.0,2,2
755,11000000754,,1210250,1210285.0,1,2
756,11000000755,1442.0,574116,574117.0,1,2
757,11000000756,27.0,1178857,1178917.0,4,2
758,11000000757,916.0,894141,894155.0,4,2
759,11000000758,1446.0,621266,621322.0,1,1
760,11000000759,730.0,827893,827951.0,3,1
761,11000000760,,788272,788278.0,3,1
762,11000000761,732.0,1272630,1272638.0,3,1
763,11000000762,1448.0,894431,894491.0,2,2
764,11000000763,,621540,621548.0,2,2
765,11000000764,,548038,548042.0,2,2
766,11000000765,1193.0,1159182,1159187.0,1,2
767,11000000766,,1039473,1039527.0,4,2
768,11000000767,,367988,368038.0,3,2
769,11000000768,302.0,520061,520100.0,3,2
770,11000000769,1398.0,694487,694518.0,4,2
771,11000000770,1231.0,363150,363165.0,2,2
772,11000000771,1384.0,767357,767416.0,3,3
773,11000000772,,1170780,1170836.0,1,1
774,11000000773,204.0,1016485,1016541.0,2,1
775,11000000774,1433.0,1103727,1103729.0,2,2
776,11000000775,217.0,511348,511400.0,3,1
777,11000000776,1043.0,1002301,1002307.0,4,2
778,11000000777,,1166487,1166505.0,2,1
779,11000000778,359.0,520363,520379.0,3,2
780,11000000779,352.0,506445,506481.0,3,2
781,11000000780,,480100,480126.0,5,2
782,11000000781,518.0,585609,585668.0,1,2
783,11000000782,,1214665,1214696.0,1,2
784,11000000783,788.0,775222,775240.0,1,2
785,11000000784,309.0,1029366,,1,2
786,11000000785,,731317,731373.0,2,2
787,11000000786,1421.0,968544,968603.0,3,2
788,11000000787,463.0,435968,435989.0,3,2
789,11000000788,,1251813,1251845.0,1,2
790,11000000789,,494392,494439.0,3,2
791,11000000790,850.0,1078351,1078386.0,4,1
792,11000000791,269.0,473375,473421.0,2,2
793,11000000792,,900345,900357.0,2,2
794,11000000793,837.0,1152225,1152240.0,2,2
795,11000000794,695.0,1047953,1048004.0,1,2
796,11000000795,,515582,515607.0,1,3
797,11000000796,1037.0,614226,614277.0,1,2
798,11000000797,897.0,470200,470232.0,4,1
799,11000000798,,1115597,1115610.0,1,3
800,11000000799,1124.0,510952,,1,1
801,11000000800,,487696,487711.0,3,1
802,11000000801,316.0,672674,672700.0,1,1
803,11000000802,784.0,1259606,1259658.0,2,1
804,11000000803,,1013600,,1,1
805,11000000804,195.0,849032,849087.0,1,2
806,11000000805,1447.0,574675,574681.0,1,2
807,11000000806,,820946,820992.0,2,3
808,11000000807,1453.0,502645,502647.0,1,1
809,11000000808,,492070,492106.0,2,2
810,11000000809,,592186,592201.0,5,2
811,11000000810,1138.0,708238,708259.0,3,2
812,11000000811,,738315,738347.0,5,2
813,11000000812,94.0,687418,687476.0,1,2
814,11000000813,711.0,1009662,1009694.0,2,2
815,11000000814,,1248187,1248194.0,1,2
816,11000000815,93.0,864495,864554.0,2,2
817,11000000816,305.0,833015,833033.0,2,3
818,11000000817,,1078716,1078767.0,3,1
819,11000000818,,995670,995728.0,2,2
820,11000000819,568.0,786248,786274.0,1,3
821,11000000820,60.0,465965,466021.0,5,2
822,11000000821,,1250627,1250636.0,2,1
823,11000000822,53.0,564114,564149.0,2,1
824,11000000823,1150.0,651833,,3,2
825,11000000824,,1054997,1055020.0,2,2
826,11000000825,1005.0,1219058,1219085.0,3,1
827,11000000826,1498.0,1093715,1093744.0,1,2
828,11000000827,892.0,1066804,1066811.0,4,1
829,11000000828,225.0,619689,619731.0,2,2
830,11000000829,,1203181,1203217.0,1,1
831,11000000830,475.0,671043,671094.0,3,1
832,11000000831,1497.0,518139,518191.0,4,2
833,11000000832,694.0,1045968,1045977.0,2,2
834,11000000833,,967011,967059.0,1,2
835,11000000834,,709956,709992.0,2,1
836,11000000835,1305.0,836655,836698.0,4,2
837,11000000836,917.0,1003238,1003253.0,1,3
838,11000000837,1343.0,1089435,1089470.0,4,1
839,11000000838,189.0,1058403,1058452.0,1,1
840,11000000839,278.0,834153,834192.0,2,2
841,11000000840,364.0,999127,999187.0,1,2
842,11000000841,240.0,538544,538589.0,4,2
843,11000000842,,565137,565170.0,2,2
844,11000000843,,510249,510281.0,5,2
845,11000000844,878.0,1012621,1012655.0,5,2
846,11000000845,1100.0,1172255,1172315.0,1,3
847,11000000846,700.0,802597,802614.0,4,2
848,11000000847,1233.0,881099,881109.0,3,2
849,11000000848,632.0,855662,,4,1
850,11000000849,,1138893,1138920.0,2,2
851,11000000850,942.0,993509,993515.0,1,1
852,11000000851,349.0,1229322,1229339.0,3,2
853,11000000852,,368695,368744.0,5,2
854,11000000853,331.0,1253220,1253241.0,1,2
855,11000000854,1242.0,523654,523696.0,5,1
856,11000000855,,1152238,1152257.0,1,2
857,11000000856,219.0,1072944,1072958.0,1,2
858,11000000857,1380.0,413530,413548.0,4,2
859,11000000858,1350.0,1117726,1117786.0,2,1
860,11000000859,,1216582,1216604.0,2,3
861,11000000860,,805538,805594.0,1,2
862,11000000861,,929283,929313.0,1,1
863,11000000862,856.0,594997,595055.0,5,3
864,11000000863,,888509,888538.0,1,1
865,11000000864,,530962,531000.0,2,2
866,11000000865,369.0,449813,449869.0,4,2
867,11000000866,995.0,511478,511496.0,2,2
868,11000000867,1071.0,1224606,1224620.0,3,2
869,11000000868,,798987,799025.0,2,1
870,11000000869,187.0,1105448,,5,2
871,11000000870,,943504,943554.0,2,2
872,11000000871,,1255198,,3,2
873,11000000872,1215.0,442507,442511.0,1,1
874,11000000873,738.0,1136452,1136473.0,1,2
875,11000000874,806.0,507874,507919.0,2,2
876,11000000875,867.0,1009129,1009144.0,2,3
877,11000000876,1159.0,651358,651368.0,1,2
878,11000000877,699.0,1135500,1135530.0,3,2
879,11000000878,43.0,407393,407441.0,1,2
880,11000000879,269.0,792488,792496.0,1,2
881,11000000880,,459234,459275.0,4,2
882,11000000881,187.0,794044,794077.0,2,2
883,11000000882,635.0,638848,638854.0,1,2
884,11000000883,813.0,511921,511943.0,2,2
885,11000000884,,379451,379484.0,1,1
886,11000000885,,1237042,,1,1
887,11000000886,1132.0,769915,769961.0,2,1
888,11000000887,1198.0,1040755,1040767.0,2,1
889,11000000888,19.0,1206821,1206875.0,5,2
890,11000000889,1158.0,1034519,1034548.0,2,2
891,11000000890,447.0,778601,778619.0,1,1
892,11000000891,1094.0,1044187,1044242.0,1,2
893,11000000892,574.0,424642,424662.0,1,1
894,11000000893,409.0,736598,736639.0,1,2
895,11000000894,,689217,689265.0,5,1
896,11000000895,,651555,651575.0,2,2
897,11000000896,629.0,468319,468347.0,1,3
898,11000000897,1277.0,1090232,1090234.0,2,2
899,11000000898,709.0,1011772,1011832.0,2,2
900,11000000899,,649217,649227.0,1,2
901,11000000900,994.0,611380,611417.0,4,2
902,11000000901,371.0,1202720,1202724.0,2,2
903,11000000902,706.0,654263,,3,2
904,11000000903,120.0,426439,426483.0,2,2
905,11000000904,324.0,940330,940372.0,2,2
906,11000000905,43.0,1038850,1038859.0,3,2
907,11000000906,1469.0,652623,652624.0,3,2
908,11000000907,291.0,454250,454257.0,2,2
909,11000000908,,746287,746299.0,2,2
910,11000000909,720.0,359764,359790.0,5,2
911,11000000910,973.0,561253,561267.0,1,2
912,11000000911,,906990,907006.0,1,2
913,11000000912,1039.0,400402,400433.0,2,1
914,11000000913,,704489,704536.0,3,1
915,11000000914,1377.0,1186607,1186652.0,2,2
916,11000000915,616.0,435930,435985.0,4,1
917,11000000916,,1200002,1200034.0,2,2
918,11000000917,1426.0,477343,477369.0,1,2
919,11000000918,213.0,582986,583043.0,5,2
920,11000000919,435.0,819927,819942.0,2,1
921,11000000920,1378.0,1077560,1077594.0,2,1
922,11000000921,809.0,722589,722602.0,4,1
923,11000000922,,616495,616519.0,1,2
924,11000000923,,746894,746927.0,2,2
925,11000000924,1269.0,1192774,,1,1
926,11000000925,1284.0,688309,688330.0,1,1
927,11000000926,,967158,967176.0,1,2
928,11000000927,481.0,458438,458473.0,2,1
929,11000000928,204.0,738689,738701.0,1,2
930,11000000929,1489.0,960398,960427.0,1,1
931,11000000930,,1202809,1202864.0,4,1
932,11000000931,182.0,746493,746545.0,1,1
933,11000000932,412.0,496017,496071.0,4,1
934,11000000933,,1183242,1183276.0,2,1
935,11000000934,,1061791,1061835.0,2,2
936,11000000935,767.0,363590,363640.0,2,2
937,11000000936,,895009,895066.0,4,2
938,11000000937,1142.0,652884,652891.0,3,2
939,11000000938,1386.0,1133798,,1,1
940,11000000939,731.0,373144,373154.0,1,2
941,11000000940,1263.0,659573,,2,2
942,11000000941,,1158161,,1,2
943,11000000942,1089.0,548500,548518.0,5,2
944,11000000943,,1150991,1151045.0,3,2
945,11000000944,720.0,835745,835777.0,4,1
946,11000000945,649.0,399564,399599.0,1,1
947,11000000946,,661816,661839.0,2,1
948,11000000947,822.0,1244096,1244118.0,2,2
949,11000000948,1492.0,1082803,1082826.0,2,2
950,11000000949,23.0,461440,461479.0,3,1
951,11000000950,,505476,505535.0,3,1
952,11000000951,54.0,950259,950270.0,1,2
953,11000000952,,935584,935619.0,4,1
954,11000000953,,848812,848831.0,2,2
955,11000000954,,401637,401660.0,2,3
956,11000000955,,570331,570336.0,4,2
957,11000000956,,608810,608838.0,2,1
958,11000000957,,613011,613032.0,2,2
959,11000000958,,1232367,1232404.0,1,1
960,11000000959,,1210664,1210694.0,2,2
961,11000000960,32.0,780059,780118.0,2,2
962,11000000961,1275.0,1111051,1111106.0,1,2
963,11000000962,,850990,851023.0,2,2
964,11000000963,,884593,884637.0,2,2
965,11000000964,,1040576,1040615.0,2,2
966,11000000965,,974485,974497.0,2,2
967,11000000966,810.0,1068208,1068243.0,2,2
968,11000000967,662.0,761674,761694.0,2,2
969,11000000968,1400.0,690563,690606.0,2,2
970,11000000969,110.0,893158,893181.0,1,1
971,11000000970,369.0,1056440,1056466.0,4,2
972,11000000971,193.0,914175,914198.0,1,2
973,11000000972,,1097491,1097497.0,3,1
974,11000000973,,618075,618118.0,1,2
975,11000000974,378.0,887629,887655.0,5,2
976,11000000975,532.0,792621,792676.0,4,2
977,11000000976,,973374,973387.0,2,2
978,11000000977,409.0,862746,862802.0,2,1
979,11000000978,89.0,1085690,1085735.0,2,2
980,11000000979,234.0,894629,894670.0,1,2
981,11000000980,,1093990,1094016.0,3,2
982,11000000981,,984375,984424.0,2,1
983,11000000982,,466527,466539.0,1,1
984,11000000983,989.0,1142254,1142289.0,1,2
985,11000000984,730.0,993897,993915.0,1,2
986,11000000985,,1059102,1059139.0,4,2
987,11000000986,,924324,924362.0,2,2
988,11000000987,522.0,424546,424562.0,4,1
989,11000000988,867.0,518736,518786.0,2,2
990,11000000989,24.0,569594,569625.0,4,2
991,11000000990,407.0,401917,401918.0,2,2
992,11000000991,,784244,784250.0,4,1
993,11000000992,,651077,651137.0,2,2
994,11000000993,,1026793,1026837.0,1,1
995,11000000994,1476.0,943679,943737.0,2,2
996,11000000995,1249.0,783545,783580.0,2,3
997,11000000996,,1242949,1243003.0,3,1
998,11000000997,1365.0,1170683,1170724.0,1,2
999,11000000998,352.0,1061303,1061344.0,2,2
1000,11000000999,827.0,956481,956533.0,2,2
1001,11000001000,335.0,717113,717121.0,5,1
1002,11000001001,,468392,468432.0,2,1
1003,11000001002,,571603,571663.0,4,2
1004,11000001003,956.0,1000558,1000593.0,5,2
1005,11000001004,817.0,1081880,1081934.0,1,2
1006,11000001005,,450479,,1,1
1007,11000001006,227.0,652064,652080.0,1,2
1008,11000001007,552.0,358312,358322.0,2,1
1009,11000001008,,894897,894908.0,2,1
1010,11000001009,882.0,525839,525872.0,2,2
1011,11000001010,614.0,982355,982356.0,2,2
1012,11000001011,211.0,706863,706894.0,2,1
1013,11000001012,966.0,353990,354031.0,4,1
1014,11000001013,,723883,723941.0,1,1
1015,11000001014,947.0,888632,888689.0,3,1
1016,11000001015,1181.0,774479,774505.0,1,3
1017,11000001016,726.0,1248384,1248397.0,2,1
1018,11000001017,,1070767,1070790.0,2,2
1019,11000001018,,548474,548526.0,2,2
1020,11000001019,299.0,1199595,1199650.0,4,2
1021,11000001020,,758855,758865.0,1,2
1022,11000001021,,765872,,1,2
1023,11000001022,1060.0,1077444,1077484.0,1,2
1024,11000001023,,1199593,1199628.0,4,2
1025,11000001024,1463.0,1041421,1041471.0,2,2
1026,11000001025,805.0,775162,775189.0,5,1
1027,11000001026,1092.0,524761,524820.0,3,2
1028,11000001027,,480519,480545.0,2,1
1029,11000001028,1286.0,1020598,1020632.0,1,2
1030,11000001029,1196.0,907087,907100.0,2,2
1031,11000001030,,492506,492561.0,1,2
1032,11000001031,,386388,386401.0,2,1
1033,11000001032,758.0,784062,784122.0,1,2
1034,11000001033,670.0,528511,,1,2
1035,11000001034,,1080189,1080242.0,2,1
1036,11000001035,942.0,1245109,1245111.0,1,2
1037,11000001036,1284.0,888882,888902.0,5,2
1038,11000001037,130.0,550036,550063.0,4,2
1039,11000001038,366.0,1058502,1058558.0,1,2
1040,11000001039,927.0,879627,879684.0,5,2
1041,11000001040,989.0,533100,533112.0,1,2
1042,11000001041,149.0,576822,576846.0,1,2
1043,11000001042,,1247095,1247119.0,2,2
1044,11000001043,1478.0,625022,625028.0,4,2
1045,11000001044,,516385,516387.0,4,1
1046,11000001045,328.0,1170587,1170645.0,1,2
1047,11000001046,327.0,692214,692273.0,2,2
1048,11000001047,,985620,985640.0,1,1
1049,11000001048,1165.0,446607,446615.0,4,1
1050,11000001049,441.0,719429,719487.0,3,2
1051,11000001050,702.0,851497,851523.0,4,2
1052,11000001051,1408.0,501497,501504.0,2,1
1053,11000001052,311.0,1187125,1187134.0,2,1
1054,11000001053,1199.0,540779,540834.0,2,2
1055,11000001054,,638147,638172.0,3,1
1056,11000001055,429.0,684077,684133.0,3,2
1057,11000001056,1112.0,1244426,1244451.0,1,2
1058,11000001057,,906335,906386.0,5,2
1059,11000001058,,506996,507030.0,1,2
1060,11000001059,275.0,822867,822898.0,1,2
1061,11000001060,349.0,354083,354138.0,3,2
1062,11000001061,,849577,849614.0,3,2
1063,11000001062,,1109298,1109315.0,1,1
1064,11000001063,1037.0,819095,819155.0,4,1
1065,11000001064,,1267435,1267481.0,4,1
1066,11000001065,871.0,1174190,1174201.0,1,1
1067,11000001066,,1266133,1266179.0,1,1
1068,11000001067,1139.0,1049655,1049659.0,1,1
1069,11000001068,,495487,495526.0,1,1
1070,11000001069,1092.0,924594,924650.0,1,2
1071,11000001070,,1226528,1226549.0,3,3
1072,11000001071,556.0,599225,599239.0,1,2
1073,11000001072,869.0,386589,386604.0,4,2
1074,11000001073,1381.0,1213573,,2,2
1075,11000001074,1212.0,966269,966314.0,2,2
1076,11000001075,892.0,896140,896161.0,5,2
1077,11000001076,383.0,397350,397403.0,2,2
1078,11000001077,434.0,1094804,1094807.0,2,2
1079,11000001078,734.0,974461,974500.0,4,2
1080,11000001079,1038.0,408750,408793.0,2,1
1081,11000001080,,611849,611898.0,5,1
1082,11000001081,628.0,626397,626447.0,2,1
1083,11000001082,,490966,490987.0,4,1
1084,11000001083,855.0,991895,991901.0,3,2
1085,11000001084,923.0,958997,959051.0,4,2
1086,11000001085,213.0,376020,376041.0,1,2
1087,11000001086,1222.0,1231709,1231736.0,2,2
1088,11000001087,,1258280,1258340.0,1,2
1089,11000001088,1127.0,1118120,,3,2
1090,11000001089,,1078642,1078676.0,2,2
1091,11000001090,1053.0,1252733,1252784.0,2,3
1092,11000001091,104.0,1081476,1081529.0,1,1
1093,11000001092,,985008,985042.0,4,3
1094,11000001093,,469049,469101.0,4,1
1095,11000001094,,471100,471109.0,1,1
1096,11000001095,,862740,862769.0,4,1
1097,11000001096,53.0,954959,954978.0,2,3
1098,11000001097,202.0,770130,770180.0,4,2
1099,11000001098,683.0,954496,954503.0,4,2
1100,11000001099,104.0,440319,440377.0,2,2
1101,11000001100,1342.0,1034028,1034064.0,2,2
1102,11000001101,689.0,788820,,5,2
1103,11000001102,,714164,,2,2
1104,11000001103,438.0,962462,962522.0,1,1
1105,11000001104,1385.0,969063,969109.0,4,2
1106,11000001105,329.0,605411,605450.0,4,2
1107,11000001106,858.0,516256,516305.0,5,2
